DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	5E-32	31.301029995664	(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with diacyl residue sum C36:4)	0.490688	[0.41-0.57] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	3E-31	30.5228787452803	(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with diacyl residue sum C38:5)	0.490477	[0.41-0.57] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	2E-30	29.698970004336	(Phosphatidylcholine with diacyl residue sum C36:1/Phosphatidylcholine with diacyl residue sum C38:4)	0.49379	[0.41-0.58] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	6E-15	14.2218487496164	(Phosphatidylcholine with diacyl residue sum C36:1/Phosphatidylcholine with acyl-alkyl residue sum C38:4)	0.340896	[0.26-0.43] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	5E-49	48.301029995664	(Phosphatidylcholine with diacyl residue sum C36:3/Lysophosphatidylcholine with acyl residue C20:4)	0.597844	[0.52-0.67] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	2E-82	81.698970004336	(Phosphatidylcholine with diacyl residue sum C36:3/Phosphatidylcholine with diacyl residue sum C36:4)	0.786835	[0.71-0.86] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	3E-26	25.5228787452803	(Phosphatidylcholine with diacyl residue sum C36:3/Phosphatidylcholine with acyl-alkyl residue sum C36:4)	0.454031	[0.37-0.54] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	3E-38	37.5228787452803	(Phosphatidylcholine with diacyl residue sum C36:3/Phosphatidylcholine with acyl-alkyl residue sum C38:4)	0.555338	[0.47-0.64] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	3E-35	34.5228787452803	(Phosphatidylcholine with diacyl residue sum C36:4/Phosphatidylcholine with acyl-alkyl residue sum C36:3)	0.523961	[0.44-0.6] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	4E-26	25.397940008672	(Phosphatidylcholine with diacyl residue sum C36:4/Sphingomyelin with acyl residue sum C24:0)	0.460145	[0.38-0.54] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	5E-18	17.301029995664	(Phosphatidylcholine with diacyl residue sum C36:5/Phosphatidylcholine with diacyl residue sum C36:6)	0.36532	[0.28-0.45] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	1E-73	73	(Phosphatidylcholine with diacyl residue sum C38:3/Phosphatidylcholine with diacyl residue sum C38:4)	0.747911	[0.67-0.82] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	1E-42	42	(Phosphatidylcholine with diacyl residue sum C38:3/Phosphatidylcholine with diacyl residue sum C40:5)	0.578435	[0.5-0.66] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	4E-30	29.397940008672	(Phosphatidylcholine with diacyl residue sum C38:4/Phosphatidylcholine with acyl-alkyl residue sum C36:3)	0.487475	[0.41-0.57] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	6E-26	25.2218487496164	(Phosphatidylcholine with diacyl residue sum C38:4/Sphingomyelin with acyl residue sum C24:0)	0.457665	[0.37-0.54] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	2E-30	29.698970004336	(Phosphatidylcholine with diacyl residue sum C38:5/Phosphatidylcholine with acyl-alkyl residue sum C36:3)	0.491381	[0.41-0.57] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	1E-20	20	(Phosphatidylcholine with diacyl residue sum C38:5/Sphingomyelin with acyl residue sum C24:0)	0.407048	[0.32-0.49] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	1E-20	20	(Phosphatidylcholine with acyl-alkyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C36:4)	0.384988	[0.31-0.46] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	1E-30	30	(Phosphatidylcholine with acyl-alkyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C36:5)	0.478987	[0.4-0.56] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	2E-17	16.698970004336	(Phosphatidylcholine with acyl-alkyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C38:4)	0.366763	[0.28-0.45] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	1E-24	24	(Phosphatidylcholine with acyl-alkyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C38:5)	0.425111	[0.35-0.5] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61790331	TMEM258	TMEM258			ENSG00000134825	NA	NA	rs102275-C	rs102275	0	102275	non_coding_transcript_exon_variant	0	NR	3E-26	25.5228787452803	(Phosphatidylcholine with acyl-alkyl residue sum C34:3/Phosphatidylcholine with acyl-alkyl residue sum C36:5)	0.43919	[0.36-0.52] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61826344	FADS1, FADS2	FADS2, FADS1			ENSG00000134824, ENSG00000149485	NA	NA	rs174568-T	rs174568	0	174568	missense_variant	0	NR	4E-24	23.397940008672	(Phosphatidylcholine with diacyl residue sum C38:5/Lysophosphatidylcholine with acyl residue C20:3)	0.435294	[0.35-0.52] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61828851	FADS2	FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs5792235-C	rs5792235	0	5792235	intron_variant	0	NR	6E-15	14.2218487496164	(Phosphatidylcholine with diacyl residue sum C34:1/Phosphatidylcholine with diacyl residue sum C34:4)	0.335276	[0.25-0.42] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61839211	FADS2	FADS2			ENSG00000134824	NA	NA	rs174581-A	rs174581	0	174581	intron_variant	0	NR	3E-12	11.5228787452803	(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with diacyl residue sum C40:4)	0.303191	[0.22-0.39] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61839170	FADS2	FADS2			ENSG00000134824	NA	NA	rs174580-G	rs174580	0	174580	intron_variant	0	NR	4E-20	19.397940008672	(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C36:4)	0.391712	[0.31-0.47] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61839170	FADS2	FADS2			ENSG00000134824	NA	NA	rs174580-G	rs174580	0	174580	intron_variant	0	NR	2E-28	27.698970004336	(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C38:5)	0.469249	[0.39-0.55] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61856709	FADS2	FADS2			ENSG00000134824	NA	NA	rs97384-C	rs97384	0	97384	non_coding_transcript_exon_variant	0	NR	4E-13	12.397940008672	(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C42:5)	0.304614	[0.22-0.39] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61830500	FADS2	FADS2			ENSG00000134824	NA	NA	rs1535-G	rs1535	0	1535	intron_variant	0	NR	5E-16	15.301029995664	(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C44:6)	0.353448	[0.27-0.44] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61830500	FADS2	FADS2			ENSG00000134824	NA	NA	rs1535-G	rs1535	0	1535	intron_variant	0	NR	8E-16	15.0969100130081	(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with diacyl residue sum C36:6)	0.353321	[0.27-0.44] unit increase	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61828851	FADS2	FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs5792235-C	rs5792235	0	5792235	intron_variant	0	NR	2E-16	15.698970004336	(Phosphatidylcholine with diacyl residue sum C34:4/Phosphatidylcholine with diacyl residue sum C36:1)	0.360572	[0.28-0.45] unit decrease	Illumina [up to 9281895] (imputed)	N
2018-05-30	29545352	Li Y	2018-03-15	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29545352	Genome-Wide Association Studies of Metabolites in Patients with CKD Identify Multiple Loci and Illuminate Tubular Transport Mechanisms.	Serum metabolite ratios in chronic kidney disease	1,143 European ancestry cases	NA	11q12.2	11	61828851	FADS2	FADS1, FADS2			ENSG00000149485, ENSG00000134824	NA	NA	rs5792235-C	rs5792235	0	5792235	intron_variant	0	NR	3E-17	16.5228787452803	(Phosphatidylcholine with diacyl residue sum C34:4/Phosphatidylcholine with diacyl residue sum C36:2)	0.368846	[0.28-0.45] unit decrease	Illumina [up to 9281895] (imputed)	N
